"sceneID","sensor","acquisitionDate","upperLeftCornerLatitude","upperLeftCornerLongitude","upperRightCornerLatitude","upperRightCornerLongitude","lowerLeftCornerLatitude","lowerLeftCornerLongitude","lowerRightCornerLatitude","lowerRightCornerLongitude","sceneCenterLatitude","sceneCenterLongitude","satelliteNumber","DATUM","ELEVATION_SOURCE","ELLIPSOID","EPHEMERIS_TYPE","FALSE_EASTING","FALSE_NORTHING","GRID_CELL_SIZE_REFLECTIVE","MAP_PROJECTION_L1","MAP_PROJECTION_L0RA","ORIENTATION"
"LT50900902004196ASA00","LANDSAT_TM",2004,-42.2079,146.27,-42.5292,148.474,-43.7751,145.704,-44.1046,147.963,-43.1599,"147.102","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900892004196ASA00","LANDSAT_TM",2004,-40.8015,146.759,-41.116,148.917,-42.3707,146.215,-42.6928,148.424,-41.7507,"147.579","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362004189PAC01","LANDSAT_TM",2004,35.5485,-119.082,35.2567,-117.077,33.9661,-119.51,33.6796,-117.541,34.6169,"-118.302","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50890902004189ASA00","LANDSAT_TM",2004,-42.2153,147.813,-42.5367,150.017,-43.7825,147.248,-44.1121,149.507,-43.1674,"148.646","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372004182PAC01","LANDSAT_TM",2004,34.1073,-117.925,33.8205,-115.953,32.524,-118.343,32.2421,-116.405,33.1775,"-117.156","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900892004180ASA00","LANDSAT_TM",2004,-40.803,146.761,-41.1175,148.919,-42.3721,146.217,-42.6942,148.426,-41.7521,"147.581","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900902004180ASA00","LANDSAT_TM",2004,-42.2082,146.272,-42.5296,148.476,-43.7755,145.707,-44.105,147.965,-43.1603,"147.105","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900882004180ASA00","LANDSAT_TM",2004,-39.3704,147.242,-39.6784,149.357,-40.9414,146.717,-41.2565,148.879,-40.3168,"148.048","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362004173PAC02","LANDSAT_TM",2004,35.5466,-119.07,35.2548,-117.065,33.9642,-119.498,33.6778,-117.529,34.6151,"-118.29","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50890902004173ASA00","LANDSAT_TM",2004,-42.2188,147.821,-42.5401,150.025,-43.786,147.256,-44.1155,149.515,-43.1708,"148.654","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372004166PAC02","LANDSAT_TM",2004,34.1054,-117.911,33.8185,-115.939,32.522,-118.329,32.2401,-116.392,33.1755,"-117.143","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900902004164ASA01","LANDSAT_TM",2004,-42.2119,146.282,-42.5332,148.486,-43.7791,145.717,-44.1086,147.976,-43.1639,"147.115","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900892004164ASA01","LANDSAT_TM",2004,-40.799,146.774,-41.1135,148.932,-42.3681,146.23,-42.6902,148.439,-41.7481,"147.593","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362004157PAC02","LANDSAT_TM",2004,35.5433,-119.065,35.2515,-117.06,33.9608,-119.493,33.6744,-117.525,34.6117,"-118.286","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372004157LGS01","LANDSAT_TM",2004,34.1121,-119.454,33.8252,-117.482,32.5288,-119.873,32.2469,-117.935,33.1823,"-118.686","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372004150PAC02","LANDSAT_TM",2004,34.106,-117.906,33.8191,-115.934,32.5226,-118.324,32.2407,-116.387,33.1761,"-117.138","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900882004148ASA01","LANDSAT_TM",2004,-39.3716,147.262,-39.6796,149.376,-40.9426,146.736,-41.2577,148.899,-40.318,"148.068","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900892004148ASA01","LANDSAT_TM",2004,-40.8034,146.781,-41.1178,148.939,-42.3725,146.236,-42.6946,148.446,-41.7525,"147.6","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362004141PAC02","LANDSAT_TM",2004,35.5436,-119.06,35.2518,-117.055,33.9611,-119.488,33.6747,-117.52,34.612,"-118.281","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372004134PAC02","LANDSAT_TM",2004,34.1075,-117.906,33.8206,-115.934,32.5241,-118.324,32.2422,-116.387,33.1776,"-117.138","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900902004132ASA01","LANDSAT_TM",2004,-42.2184,146.289,-42.5397,148.493,-43.7856,145.724,-44.1151,147.983,-43.1704,"147.122","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900882004132ASA01","LANDSAT_TM",2004,-39.372,147.262,-39.6801,149.377,-40.943,146.737,-41.2582,148.899,-40.3185,"148.069","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900892004132ASA01","LANDSAT_TM",2004,-40.8047,146.781,-41.1192,148.939,-42.3738,146.237,-42.696,148.446,-41.7538,"147.601","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372004125PAC02","LANDSAT_TM",2004,34.1101,-119.447,33.8232,-117.475,32.5267,-119.865,32.2448,-117.927,33.1802,"-118.679","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362004125PAC02","LANDSAT_TM",2004,35.5429,-119.057,35.2511,-117.052,33.9605,-119.486,33.674,-117.517,34.6113,"-118.278","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372004118PAC02","LANDSAT_TM",2004,34.1058,-117.903,33.819,-115.931,32.5225,-118.321,32.2406,-116.383,33.176,"-117.135","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900882004116XXX01","LANDSAT_TM",2004,-39.3741,147.263,-39.6821,149.378,-40.9451,146.738,-41.2602,148.9,-40.3205,"148.07","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900892004116XXX01","LANDSAT_TM",2004,-40.8078,146.782,-41.1223,148.94,-42.377,146.237,-42.6991,148.446,-41.757,"147.601","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900902004116XXX01","LANDSAT_TM",2004,-42.2141,146.292,-42.5355,148.496,-43.7814,145.727,-44.1109,147.986,-43.1662,"147.125","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372004109PAC02","LANDSAT_TM",2004,34.1123,-119.452,33.8254,-117.48,32.5289,-119.871,32.247,-117.933,33.1824,"-118.684","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362004109PAC02","LANDSAT_TM",2004,35.5447,-119.062,35.2529,-117.057,33.9623,-119.491,33.6758,-117.522,34.6132,"-118.283","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372004102PAC02","LANDSAT_TM",2004,34.1024,-117.908,33.8155,-115.937,32.519,-118.327,32.2371,-116.389,33.1725,"-117.14","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900882004100ASA01","LANDSAT_TM",2004,-39.3715,147.259,-39.6795,149.373,-40.9425,146.733,-41.2576,148.895,-40.318,"148.065","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900892004100ASA01","LANDSAT_TM",2004,-40.8058,146.777,-41.1203,148.935,-42.375,146.232,-42.6971,148.442,-41.755,"147.596","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372004093PAC02","LANDSAT_TM",2004,34.1084,-119.442,33.8215,-117.47,32.5251,-119.86,32.2432,-117.923,33.1785,"-118.674","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362004093PAC02","LANDSAT_TM",2004,35.5398,-119.053,35.248,-117.048,33.9574,-119.481,33.6709,-117.512,34.6082,"-118.273","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372004086PAC02","LANDSAT_TM",2004,34.1084,-117.904,33.8215,-115.932,32.5251,-118.322,32.2431,-116.384,33.1785,"-117.135","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362004077PAC02","LANDSAT_TM",2004,35.5545,-119.124,35.2627,-117.119,33.9721,-119.553,33.6856,-117.584,34.623,"-118.345","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372004077LGS01","LANDSAT_TM",2004,34.1234,-119.512,33.8364,-117.54,32.54,-119.93,32.2581,-117.992,33.1935,"-118.743","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372004070PAC03","LANDSAT_TM",2004,34.1133,-117.963,33.8264,-115.991,32.53,-118.381,32.2481,-116.443,33.1835,"-117.194","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900892004068ASA01","LANDSAT_TM",2004,-40.8071,146.808,-41.1216,148.966,-42.3763,146.263,-42.6984,148.472,-41.7563,"147.627","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900882004068ASA01","LANDSAT_TM",2004,-39.3738,147.286,-39.6818,149.401,-40.9448,146.761,-41.2599,148.923,-40.3202,"148.093","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372004061PAC02","LANDSAT_TM",2004,34.1121,-119.497,33.8252,-117.525,32.5288,-119.915,32.2469,-117.977,33.1823,"-118.728","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362004061PAC02","LANDSAT_TM",2004,35.5517,-119.107,35.2599,-117.102,33.9693,-119.535,33.6828,-117.566,34.6201,"-118.327","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372004054PAC03","LANDSAT_TM",2004,34.1131,-117.95,33.8262,-115.978,32.5297,-118.369,32.2478,-116.431,33.1832,"-117.182","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900882004052ASA01","LANDSAT_TM",2004,-39.3807,147.288,-39.6888,149.403,-40.9517,146.763,-41.2669,148.925,-40.3272,"148.095","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900892004052ASA01","LANDSAT_TM",2004,-40.8134,146.809,-41.1279,148.968,-42.3826,146.265,-42.7047,148.474,-41.7626,"147.629","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372004045PAC02","LANDSAT_TM",2004,34.1192,-119.488,33.8323,-117.516,32.5358,-119.906,32.2539,-117.968,33.1893,"-118.719","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362004045PAC02","LANDSAT_TM",2004,35.5505,-119.1,35.2587,-117.095,33.968,-119.528,33.6816,-117.56,34.6189,"-118.321","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372004038PAC02","LANDSAT_TM",2004,34.1107,-117.942,33.8238,-115.97,32.5273,-118.36,32.2454,-116.422,33.1808,"-117.173","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900892004036ASA01","LANDSAT_TM",2004,-40.8141,146.812,-41.1287,148.97,-42.3833,146.267,-42.7054,148.477,-41.7633,"147.631","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900882004036ASA01","LANDSAT_TM",2004,-39.3816,147.291,-39.6897,149.406,-40.9526,146.765,-41.2678,148.928,-40.3281,"148.097","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372004029PAC02","LANDSAT_TM",2004,34.1179,-119.491,33.831,-117.519,32.5346,-119.909,32.2526,-117.971,33.188,"-118.722","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362004029PAC02","LANDSAT_TM",2004,35.5499,-119.103,35.2581,-117.098,33.9674,-119.531,33.681,-117.562,34.6183,"-118.323","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
